lambda,G_lambda_lambda
0.04561030515257629,5.8519263403810315
0.04610555277638819,5.793286824819224
0.0466008004002001,5.73589902315053
0.047096048024012,5.679723457039495
0.04759129564782391,5.624722291460969
0.04808654327163582,5.570859250077222
0.04858179089544772,5.51809953579094
0.04907703851925963,5.466409756108276
0.049572286143071534,5.415757852976436
0.05006753376688344,5.366113036784703
0.050562781390695345,5.317445724244652
0.051058029014507254,5.269727479885208
0.051553276638319157,5.222930960919998
0.052048524262131066,5.177029865262546
0.05254377188594297,5.131998882480999
0.05303901950975488,5.087813647500555
0.053534267133566786,5.0444506968760585
0.05402951475737869,5.001887427469331
0.0545247623811906,4.960102057378103
0.0550200100050025,4.919073588975818
0.05551525762881441,4.878781773929063
0.05601050525262631,4.839207080071289
0.05650575287643822,4.8003306600186635
0.05700100050025012,4.7621343214213585
0.05749624812406203,4.7246004987531
0.05799149574787394,4.687712226545666
0.05848674337168584,4.651453113983463
0.05898199099549775,4.615807320777928
0.059477238619309654,4.580759534247337
0.05997248624312156,4.546294947532277
0.060467733866933465,4.512399238881258
0.060962981490745374,4.479058551946713
0.061458229114557276,4.446259477033038
0.061953476738369186,4.413989033244239
0.06244872436218109,4.382234651481277
0.062943971985993,4.350984158241696
0.0634392196098049,4.32022576017834
0.06393446723361682,4.289948029375663
0.06442971485742872,4.260139889305056
0.06492496248124062,4.230790601423006
0.06542021010505253,4.20188975237806
0.06591545772886444,4.173427241794316
0.06641070535267635,4.145393270601625
0.06690595297648824,4.1177783298842625
0.06740120060030015,4.090573190220899
0.06789644822411206,4.063768891491369
0.06839169584792397,4.0373567331260585
0.06888694347173588,4.011328264776274
0.06938219109554779,3.985675277383765
0.06987743871935968,3.9603897946302697
0.07037268634317159,3.935464064748062
0.0708679339669835,3.9108905526737576
0.07136318159079541,3.8866619325290235
0.0718584292146073,3.8627710804120325
0.07235367683841921,3.8392110674850857
0.07284892446223112,3.815975153344192
0.07334417208604303,3.7930567796571872
0.07383941970985494,3.770449564057955
0.07433466733366684,3.748147294284667
0.07482991495747875,3.7261439225508255
0.07532516258129066,3.704433560138358
0.07582041020510256,3.683010472202612
0.07631565782891446,3.6618690727796555
0.07681090545272637,3.6410039199865722
0.07730615307653828,3.6204097114065243
0.07780140070035019,3.600081279649873
0.07829664832416208,3.5800135880836605
0.07879189594797399,3.560201726722554
0.0792871435717859,3.540640908273301
0.07978239119559781,3.521326464326818
0.08027763881940972,3.502253841691224
0.08077288644322161,3.483418598859578
0.08126813406703352,3.4648164026068553
0.08176338169084543,3.446443024710862
0.08225862931465734,3.428294338791084
0.08275387693846924,3.4103663172615652
0.08324912456228115,3.392655028392141
0.08374437218609306,3.375156633474269
0.08423961980990496,3.357867384086601
0.08473486743371687,3.3407836194565648
0.08523011505752877,3.3239017639138804
0.08572536268134068,3.3072183244323985
0.08622061030515259,3.2907298882565863
0.0867158579289645,3.2744331206094275
0.08721110555277639,3.258324762478346
0.0877063531765883,3.242401628476175
0.08820160080040021,3.226660604774196
0.08869684842421212,3.21109864710442
0.08919209604802401,3.195712778828404
0.08968734367183592,3.180500089070094
0.09018259129564783,3.1654577309101155
0.09067783891945974,3.150582919639337
0.09117308654327165,3.1358729310692954
0.09166833416708355,3.121325099897328
0.09216358179089545,3.106936818124587
0.09265882941470736,3.0927055335245908
0.09315407703851927,3.0786287481607726
0.09364932466233117,3.0647040169509996
0.09414457228614308,3.050928946277405
0.09463981990995499,3.0373011926398807
0.0951350675337669,3.0238184613516097
0.0956303151575788,3.010478505275208
0.0961255627813907,2.997279123597792
0.09662081040520261,2.9842181606438376
0.09711605802901452,2.971293504724332
0.09761130565282643,2.9585030870209423
0.09810655327663832,2.9458448805039805
0.09860180090045023,2.9333168988830036
0.09909704852426214,2.920917195588897
0.09959229614807405,2.9086438627861986
0.10008754377188595,2.8964950304149646
0.10058279139569785,2.8844688652607147
0.10107803901950976,2.8725635700519137
0.10157328664332167,2.8607773825837066
0.10206853426713358,2.849108574867251
0.10256378189094548,2.8375554523036706
0.10305902951475739,2.8261163528818365
0.1035542771385693,2.814789646399101
0.1040495247623812,2.8035737337044355
0.1045447723861931,2.792467045962909
0.10504002001000501,2.78146804394107
0.10553526763381692,2.7705752173124534
0.10603051525762883,2.7597870839825354
0.10652576288144074,2.749102189432476
0.10702101050525263,2.7385191060811542
0.10751625812906454,2.7280364326647786
0.10801150575287645,2.7176527936335773
0.10850675337668836,2.7073668385650844
0.10900200100050025,2.6971772415932502
0.10949724862431216,2.6870827008532805
0.10999249624812407,2.677081937941225
0.11048774387193598,2.6671736973882867
0.11098299149574789,2.6573567461491066
0.11147823911955979,2.64762987310376
0.1119734867433717,2.637991888572881
0.1124687343671836,2.6284416238456774
0.11296398199099551,2.6189779307203094
0.11345922961480741,2.6095996810563684
0.11395447723861932,2.600305766338922
0.11444972486243123,2.591095097253983
0.11494497248624314,2.581966603274887
0.11544022011005503,2.572919232259366
0.11593546773386694,2.563951950056895
0.11643071535767885,2.5550637401261036
0.11692596298149076,2.546253603161875
0.11742121060530267,2.5375205567319505
0.11791645822911456,2.52886363492258
0.11841170585292647,2.5202818879931645
0.11890695347673838,2.511774382039494
0.11940220110055029,2.50334019866535
0.11989744872436219,2.4949784346622783
0.1203926963481741,2.486688201697212
0.120887943971986,2.478468626007856
0.12138319159579791,2.4703188481054816
0.12187843921960982,2.4622380224849305
0.12237368684342172,2.454225317341714
0.12286893446723363,2.446279914295966
0.12336418209104554,2.438401008122985
0.12385942971485744,2.4305878064902973
0.12435467733866934,2.4228395297009535
0.12484992496248125,2.4151554104429924
0.12534517258629316,2.4075346935447848
0.12584042021010505,2.3999766357362198
0.12633566783391695,2.392480505415418
0.12683091545772887,2.3850455824210184
0.12732616308154077,2.3776711578096936
0.1278214107053527,2.370356533638882
0.12831665832916458,2.363101022754525
0.12881190595297648,2.355903948583732
0.1293071535767884,2.348764644932179
0.1298024012006003,2.3416824557861795
0.13029764882441222,2.334656735119205
0.13079289644822412,2.327686846702901
0.13128814407203604,2.3207721639222965
0.13178339169584793,2.3139120695951854
0.13227863931965983,2.30710595579564
0.13277388694347175,2.300353223681376
0.13326913456728365,2.2936532833250713
0.13376438219109557,2.2870055535492937
0.13425962981490747,2.2804094617652364
0.13475487743871936,2.2738644438148916
0.13525012506253128,2.2673699438167785
0.13574537268634318,2.26092541401494
0.13624062031015508,2.254530314631395
0.136735867933967,2.2481841137215928
0.1372311155577789,2.241886287033209
0.13772636318159082,2.235636317867813
0.1382216108054027,2.2294336969456143
0.1387168584292146,2.2232779222730747
0.13921210605302653,2.2171684990133445
0.13970735367683842,2.211104939359428
0.14020260130065035,2.2050867624101267
0.14069784892446224,2.1991134940484693
0.14119309654827414,2.1931846668228325
0.14168834417208606,2.187299819830459
0.14218359179589796,2.1814584986034657
0.14267883941970988,2.175660254997184
0.14317408704352177,2.169904647080883
0.14366933466733367,2.1641912390306537
0.1441645822911456,2.1585196010246106
0.1446598299149575,2.152889309140145
0.14515507753876938,2.1472999452533816
0.1456503251625813,2.1417510969405873
0.1461455727863932,2.1362423573816676
0.14664082041020512,2.130773325265554
0.14713606803401702,2.1253436046975738
0.14763131565782892,2.1199528051085874
0.14812656328164084,2.1146005411660473
0.14862181090545273,2.109286432686777
0.14911705852926466,2.104010104551507
0.14961230615307655,2.0987711866210947
0.15010755377688845,2.093569313654415
0.15060280140070037,2.088404125227884
0.15109804902451227,2.083275265656539
0.15159329664832416,2.078182383916657
0.15208854427213608,2.0731251335699574
0.15258379189594798,2.068103172689162
0.1530790395197599,2.063116163785135
0.1535742871435718,2.058163773735311
0.1540695347673837,2.0532456737135854
0.15456478239119562,2.0483615391215158
0.1550600300150075,2.0435110495208457
0.15555527763881943,2.038693888567337
0.15605052526263133,2.033909743945848
0.15654577288644322,2.029158307306626
0.15704102051025515,2.0244392742028277
0.15753626813406704,2.0197523440292477
0.15803151575787894,2.01509721996211
0.15852676338169086,2.0104736089000825
0.15902201100550276,2.005881221406362
0.15951725862931468,2.0013197716517928
0.16001250625312657,1.9967889773591194
0.16050775387693847,1.9922885597482098
0.1610030015007504,1.9878182434823093
0.1614982491245623,1.9833777566153254
0.1619934967483742,1.9789668305399803
0.1624887443721861,1.9745851999370285
0.162983991995998,1.9702326027253119
0.16347923961980992,1.9659087800127608
0.16397448724362182,1.9616134760482864
0.16446973486743374,1.9573464381745367
0.16496498249124564,1.953107416781481
0.16546023011505753,1.9488961652608652
0.16595547773886946,1.9447124399614624
0.16645072536268135,1.9405560001451196
0.16694597298649325,1.936426607943605
0.16744122061030517,1.9323240283161986
0.16793646823411706,1.928248029008041
0.168431715857929,1.9241983805092338
0.16892696348174088,1.9201748560146406
0.16942221110555278,1.91617723138438
0.1699174587293647,1.9122052851050682
0.1704127063531766,1.9082587982516646
0.17090795397698852,1.9043375544500123
0.17140320160080041,1.9004413398400573
0.1718984492246123,1.8965699430396568
0.17239369684842423,1.892723155109029
0.17288894447223613,1.888900769515832
0.17338419209604802,1.8851025821007952
0.17387943971985995,1.8813283910440122
0.17437468734367184,1.8775779968317314
0.17486993496748376,1.873851202223741
0.17536518259129566,1.8701478122213453
0.17586043021510755,1.8664676340358006
0.17635567783891948,1.8628104770573732
0.17685092546273137,1.8591761528248392
0.1773461730865433,1.8555644749955524
0.1778414207103552,1.8519752593159826
0.1783366683341671,1.8484083235927404
0.178831915957979,1.8448634876641197
0.1793271635817909,1.8413405733720702
0.17982241120560283,1.8378394045346655
0.18031765882941472,1.8343598069189855
0.18081290645322662,1.8309016082145015
0.18130815407703854,1.8274646380068362
0.18180340170085044,1.82404872775201
0.18229864932466233,1.8206537107510616
0.18279389694847425,1.817279422125092
0.18328914457228615,1.8139256987907535
0.18378439219609807,1.8105923794360699
0.18427963981990997,1.807279304496688
0.18477488744372186,1.8039863161325158
0.1852701350675338,1.800713258204702
0.18576538269134568,1.7974599762530248
0.1862606303151576,1.794226317473596
0.1867558779389695,1.7910121306969748
0.1872511255627814,1.787817266366575
0.18774637318659332,1.7846415765174455
0.1882416208104052,1.7814849147553928
0.1887368684342171,1.7783471362363887
0.18923211605802903,1.7752280976463628
0.18972736368184093,1.7721276571812683
0.19022261130565285,1.76904567452745
0.19071785892946475,1.7659820108423852
0.19121310655327664,1.7629365287356311
0.19170835417708856,1.7599090922501426
0.19220360180090046,1.7568995668438523
0.19269884942471238,1.753907819371519
0.19319409704852428,1.750933718066879
0.19368934467233617,1.7479771325250706
0.1941845922961481,1.7450379336852964
0.19467983991996,1.7421159938138062
0.19517508754377189,1.7392111864870838
0.1956703351675838,1.7363233865753174
0.1961655827913957,1.7334524702261203
0.19666083041520763,1.7305983148484927
0.19715607803901952,1.7277607990970234
0.19765132566283142,1.72493980285633
0.19814657328664334,1.7221352072257434
0.19864182091045524,1.7193468945041976
0.19913706853426716,1.7165747481753793
0.19963231615807905,1.7138186528930621
0.20012756378189095,1.7110784944666855
0.20062281140570287,1.7083541598471377
0.20111805902951477,1.7056455371127457
0.2016133066533267,1.7029525154554772
0.20210855427713859,1.7002749851673502
0.20260380190095048,1.6976128376270263
0.2030990495247624,1.6949659652866136
0.2035942971485743,1.692334261658662
0.2040895447723862,1.6897176213033418
0.20458479239619812,1.6871159398158142
0.20508004002001,1.6845291138137772
0.20557528764382194,1.6819570409251974
0.20607053526763383,1.679399619776237
0.20656578289144573,1.6768567499793015
0.20706103051525765,1.674328332121329
0.20755627813906954,1.6718142677521879
0.20805152576288147,1.6693144593732752
0.20854677338669336,1.6668288104262703
0.20904202101050526,1.6643572252820351
0.20953726863431718,1.6618996092296918
0.21003251625812908,1.6594558684658447
0.21052776388194097,1.6570259100839426
0.2110230115057529,1.6546096420638277
0.2115182591295648,1.6522069732613889
0.2120135067533767,1.6498178133983812
0.2125087543771886,1.647442073052396
0.2130040020010005,1.6450796636469545
0.21349924962481243,1.642730497441745
0.21399449724862432,1.640394487522999
0.21448974487243624,1.6380715477940024
0.21498499249624814,1.6357615929657263
0.21548024012006003,1.6334645385476023
0.21597548774387196,1.631180300838412
0.21647073536768385,1.628908796917318
0.21696598299149578,1.6266499446349938
0.21746123061530767,1.624403662604905
0.21795647823911957,1.622169870194677
0.2184517258629315,1.619948487517607
0.21894697348674338,1.6177394354242804
0.21944222111055528,1.6155426354943054
0.2199374687343672,1.6133580100281442
0.2204327163581791,1.6111854820390754
0.22092796398199102,1.6090249752452528
0.22142321160580292,1.60687641406188
0.2219184592296148,1.604739723593478
0.22241370685342673,1.6026148296262497
0.22290895447723863,1.600501658620591
0.22340420210105055,1.5984001377036392
0.22389944972486245,1.5963101946619593
0.22439469734867434,1.5942317579343335
0.22488994497248627,1.5921647566046089
0.22538519259629816,1.590109120394676
0.22588044022011006,1.588064779657524
0.22637568784392198,1.5860316653703916
0.22687093546773388,1.584009709128001
0.2273661830915458,1.5819988431358893
0.2278614307153577,1.5799990002038156
0.2283566783391696,1.5780101137392797
0.2288519259629815,1.5760321177410788
0.2293471735867934,1.5740649467930075
0.22984242121060533,1.5721085360575835
0.23033766883441723,1.570162821269896
0.23083291645822912,1.5682277387315047
0.23132816408204104,1.5663032253044324
0.23182341170585294,1.5643892184052417
0.23231865932966486,1.562485655999161
0.23281390695347676,1.560592476594316
0.23330915457728865,1.5587096192360117
0.23380440220110058,1.556837023501111
0.23429964982491247,1.5549746294924567
0.23479489744872437,1.5531223778333765
0.2352901450725363,1.5512802096622798
0.23578539269634818,1.5494480666272765
0.2362806403201601,1.5476258908809122
0.236775887943972,1.5458136250749313
0.2372711355677839,1.544011212355133
0.23776638319159582,1.5422185963562722
0.23826163081540772,1.5404357211970334
0.23875687843921964,1.538662531475082
0.23925212606303153,1.5368989722621351
0.23974737368684343,1.5351449890991462
0.24024262131065535,1.5334005279915073
0.24073786893446725,1.531665535404337
0.24123311655827914,1.5299399582578026
0.24172836418209107,1.5282237439225448
0.24222361180590296,1.526516840215088
0.24271885942971488,1.5248191953933796
0.24321410705352678,1.523130758152338
0.24370935467733867,1.5214514776194732
0.2442046023011506,1.5197813033505447
0.2446998499249625,1.51812018532531
0.24519509754877442,1.516468073943271
0.2456903451725863,1.5148249200195207
0.2461855927963982,1.5131906747806056
0.24668084042021013,1.5115652898604661
0.24717608804402202,1.5099487172963988
0.24767133566783392,1.5083409095250946
0.24816658329164584,1.506741819378696
0.24866183091545774,1.5051514000809305
0.24915707853926966,1.5035696052432748
0.24965232616308156,1.5019963888611463
0.25014757378689345,1.5004317053101959
0.2506428214107054,1.4988755093425767
0.25113806903451724,1.497327756083311
0.25163331665832916,1.49578840102667
0.2521285642821411,1.4942574000326052
0.25262381190595296,1.4927347093232304
0.2531190595297649,1.491220285479326
0.2536143071535768,1.489714085436909
0.2541095547773887,1.4882160664838173
0.2546048024012006,1.4867261862563608
0.2551000500250125,1.4852444027359875
0.25559529764882444,1.4837706742459984
0.25609054527263636,1.4823049594483142
0.25658579289644823,1.4808472173402554
0.25708104052026015,1.4793974072513716
0.2575762881440721,1.4779554888403201
0.25807153576788394,1.4765214220917535
0.25856678339169586,1.4750951673132635
0.2590620310155078,1.4736766851323588
0.25955727863931966,1.4722659364934674
0.2600525262631316,1.4708628826549857
0.2605477738869435,1.469467485186352
0.26104302151075537,1.468079705965157
0.2615382691345673,1.4666995071742828
0.2620335167583792,1.4653268512990971
0.26252876438219114,1.463961701124636
0.263024012006003,1.4626040197328638
0.26351925962981493,1.4612537704999429
0.26401450725362685,1.4599109170935272
0.2645097548774387,1.458575423470099
0.26500500250125064,1.4572472538723398
0.26550025012506256,1.4559263728265115
0.26599549774887443,1.4546127451398947
0.26649074537268636,1.4533063358982221
0.2669859929964983,1.4520071104631738
0.26748124062031015,1.4507150344698807
0.26797648824412207,1.449430073824455
0.268471735867934,1.4481521947015634
0.2689669834917459,1.446881363542016
0.2694622311155578,1.4456175470503858
0.2699574787393697,1.4443607121926456
0.27045272636318163,1.4431108261938437
0.2709479739869935,1.4418678565358063
0.2714432216108054,1.4406317709548475
0.27193846923461734,1.4394025374395323
0.2724337168584292,1.43818012422843
0.27292896448224113,1.436964499807924
0.27342421210605306,1.4357556329100354
0.2739194597298649,1.4345534925102545
0.27441470735367685,1.43335804782542
0.27490995497748877,1.4321692683116047
0.2754052026013007,1.4309871236620368
0.27590045022511256,1.4298115838050316
0.2763956978489245,1.4286426189019574
0.2768909454727364,1.427480199345205
0.2773861930965483,1.4263242957562163
0.2778814407203602,1.4251748789834786
0.2783766883441721,1.4240319201005986
0.278871935967984,1.42289539040436
0.2793671835917959,1.421765261412809
0.27986243121560783,1.4206415048633705
0.28035767883941975,1.4195240927109718
0.2808529264632316,1.4184129971262054
0.28134817408704355,1.4173081904934794
0.28184342171085547,1.4162096454092274
0.28233866933466734,1.4151173346801036
0.28283391695847926,1.4140312313212162
0.2833291645822912,1.4129513085543712
0.28382441220610305,1.4118775398063486
0.284319659829915,1.4108098987071702
0.2848149074537269,1.4097483590884101
0.28531015507753876,1.4086928949815243
0.2858054027013507,1.4076434806161704
0.2863006503251626,1.4066000904185745
0.28679589794897453,1.4055626990099037
0.2872911455727864,1.4045312812046586
0.2877863931965983,1.403505812009069
0.28828164082041025,1.402486266619528
0.2887768884442221,1.4014726204210348
0.28927213606803404,1.4004648489856417
0.28976738369184596,1.3994629280709294
0.2902626313156578,1.3984668336185058
0.29075787893946975,1.3974765417524957
0.2912531265632817,1.3964920287780733
0.29174837418709354,1.3955132711799905
0.29224362181090546,1.394540245621128
0.2927388694347174,1.3935729289410692
0.2932341170585293,1.39261129815467
0.2937293646823412,1.3916553304506614
0.2942246123061531,1.3907050031902566
0.294719859929965,1.389760293905776
0.2952151075537769,1.3888211802992847
0.2957103551775888,1.3878876402412483
0.29620560280140074,1.3869596517691967
0.2967008504252126,1.3860371930864024
0.2971960980490245,1.3851202425605775
0.29769134567283645,1.384208778722578
0.2981865932966483,1.383302780265132
0.29868184092046024,1.3824022260415545
0.29917708854427216,1.381507095064516
0.2996723361680841,1.3806173665047836
0.30016758379189595,1.3797330196900075
0.3006628314157079,1.3788540341034925
0.3011580790395198,1.3779803893830014
0.30165332666333167,1.377112065319561
0.3021485742871436,1.3762490418562865
0.3026438219109555,1.3753912990872068
0.3031390695347674,1.3745388172561193
0.3036343171585793,1.3736915767554365
0.3041295647823912,1.3728495581250604
0.3046248124062031,1.3720127420512616
0.305120060030015,1.3711811093655577
0.30561530765382694,1.3703546410436345
0.30611055527763886,1.3695333182042442
0.30660580290145073,1.368717122108134
0.30710105052526265,1.3679060341569762
0.3075962981490746,1.3671000358923218
0.30809154577288644,1.3662991089945487
0.30858679339669837,1.3655032352818257
0.3090820410205103,1.3647123967091
0.30957728864432216,1.3639265753670704
0.3100725362681341,1.3631457534811922
0.310567783891946,1.3623699134106808
0.31106303151575787,1.3615990376475258
0.3115582791395698,1.3608331088155272
0.3120535267633817,1.3600721096693202
0.31254877438719364,1.359316023093418
0.3130440220110055,1.3585648321012833
0.31353926963481743,1.3578185198343748
0.31403451725862935,1.3570770695612324
0.3145297648824412,1.356340464676552
0.31502501250625314,1.3556086887002843
0.31552026013006507,1.3548817252767251
0.31601550775387693,1.3541595581736388
0.31651075537768886,1.3534421712813618
0.3170060030015008,1.3527295486119406
0.3175012506253127,1.3520216742982616
0.31799649824912457,1.3513185325931973
0.3184917458729365,1.3506201078687567
0.3189869934967484,1.3499263846152487
0.3194822411205603,1.3492373474404422
0.3199774887443722,1.3485529810687593
0.32047273636818413,1.3478732703404437
0.320967983991996,1.3471982002107654
0.3214632316158079,1.3465277557492146
0.32195847923961984,1.3458619221387096
0.3224537268634317,1.3452006846748226
0.32294897448724363,1.3445440287649923
0.32344422211105556,1.3438919399277596
0.3239394697348675,1.343244403792009
0.32443471735867935,1.3426014060962157
0.32492996498249127,1.341962932687689
0.3254252126063032,1.3413289695218498
0.32592046023011506,1.34069950266148
0.326415707853927,1.3400745182760176
0.3269109554777389,1.33945400264082
0.3274062031015508,1.3388379421364647
0.3279014507253627,1.3382263232480451
0.3283966983491746,1.3376191325644662
0.3288919459729865,1.3370163567777633
0.3293871935967984,1.336417982682406
0.32988244122061033,1.3358239971746377
0.33037768884442226,1.3352343872517882
0.3308729364682341,1.3346491400116212
0.33136818409204605,1.3340682426516717
0.33186343171585797,1.3334916824685945
0.33235867933966984,1.3329194468575214
0.33285392696348176,1.3323515233114163
0.3333491745872937,1.3317878994204546
0.33384442221110555,1.331228562871383
0.3343396698349175,1.3306735014469038
0.3348349174587294,1.3301227030250669
0.33533016508254126,1.329576155578649
0.3358254127063532,1.3290338471745622
0.3363206603301651,1.3284957659732464
0.33681590795397703,1.3279619002280871
0.3373111555777889,1.3274322382848232
0.3378064032016008,1.3269067685809701
0.33830165082541275,1.3263854796452457
0.3387968984492246,1.3258683600969998
0.33929214607303654,1.3253553986456466
0.33978739369684846,1.3248465840901158
0.34028264132066033,1.324341905318296
0.34077788894447225,1.3238413513064813
0.3412731365682842,1.3233449111188371
0.34176838419209604,1.3228525739068597
0.34226363181590796,1.322364328908843
0.3427588794397199,1.3218801654493566
0.3432541270635318,1.3214000729387172
0.3437493746873437,1.3209240408724783
0.3442446223111556,1.3204520588309145
0.3447398699349675,1.3199841164785184
0.3452351175587794,1.3195202035634945
0.3457303651825913,1.319060309917262
0.34622561280640324,1.3186044254539686
0.3467208604302151,1.3181525401699956
0.34721610805402703,1.317704644143479
0.34771135567783895,1.3172607275338315
0.3482066033016508,1.3168207805812644
0.34870185092546274,1.3163847936063258
0.34919709854927466,1.3159527570094254
0.3496923461730866,1.3155246612703906
0.35018759379689846,1.3151004969479907
0.3506828414207104,1.314680254679505
0.3511780890445223,1.3142639251802568
0.35167333666833417,1.3138514992431904
0.3521685842921461,1.3134429677384147
0.352663831915958,1.3130383216127854
0.3531590795397699,1.31263755188946
0.3536543271635818,1.312240649667483
0.35414957478739373,1.3118476061213566
0.35464482241120565,1.3114584125006326
0.3551400700350175,1.3110730601294849
0.35563531765882944,1.3106915404063137
0.35613056528264136,1.3103138448033333
0.35662581290645323,1.3099399648661683
0.35712106053026516,1.3095698922134649
0.3576163081540771,1.309203618536483
0.35811155577788895,1.308841135598721
0.35860680340170087,1.3084824352355182
0.3591020510255128,1.3081275093536802
0.35959729864932466,1.3077763499310926
0.3600925462731366,1.307428949016357
0.3605877938969485,1.3070852987284032
0.36108304152076043,1.3067453912561402
0.3615782891445723,1.3064092188580783
0.3620735367683842,1.3060767738619712
0.36256878439219614,1.3057480486644673
0.363064032016008,1.3054230357307435
0.36355927963981993,1.3051017275941657
0.36405452726363186,1.3047841168559353
0.3645497748874437,1.3044701961847491
0.36504502251125565,1.304159958316464
0.36554027013506757,1.3038533960537488
0.36603551775887944,1.303550502265762
0.36653076538269136,1.3032512698878196
0.3670260130065033,1.3029556919210632
0.3675212606303152,1.3026637614321455
0.3680165082541271,1.302375471552902
0.368511755877939,1.3020908154800401
0.3690070035017509,1.301809786474825
0.3695022511255628,1.3015323778627659
0.3699974987493747,1.3012585830333088
0.37049274637318663,1.3009883954395358
0.3709879939969985,1.3007218085978642
0.3714832416208104,1.3004588160877417
0.37197848924462235,1.3001994115513622
0.3724737368684342,1.29994358869336
0.37296898449224614,1.2996913412805358
0.37346423211605806,1.299442663141557
0.37395947973987,1.2991975481666842
0.37445472736368185,1.2989559903074865
0.3749499749874938,1.2987179835765617
0.3754452226113057,1.2984835220472684
0.37594047023511756,1.2982525998534484
0.3764357178589295,1.2980252111891626
0.3769309654827414,1.2978013503084191
0.3774262131065533,1.297581011524914
0.3779214607303652,1.297364189211771
0.3784167083541771,1.297150877801281
0.378911955977989,1.2969410717846483
0.3794072036018009,1.2967347657117376
0.37990245122561284,1.296531954190828
0.38039769884942476,1.2963326318883557
0.3808929464732366,1.296136793528682
0.38138819409704855,1.295944433893844
0.3818834417208605,1.2957555478233158
0.38237868934467234,1.295570130213774
0.38287393696848426,1.2953881760188597
0.3833691845922962,1.2952096802489528
0.38386443221610805,1.2950346379709343
0.38435967983992,1.2948630443079714
0.3848549274637319,1.2946948944392798
0.38535017508754377,1.294530183599912
0.3858454227113557,1.2943689070805329
0.3863406703351676,1.2942110602272077
0.38683591795897954,1.2940566384411798
0.3873311655827914,1.2939056371786648
0.3878264132066033,1.293758051950641
0.38832166083041525,1.2936138783226399
0.3888169084542271,1.293473111914535
0.38931215607803904,1.2933357484003547
0.38980740370185096,1.2932017835080658
0.39030265132566283,1.2930712130193864
0.39079789894947475,1.2929440327695843
0.3912931465732867,1.2928202386472827
0.3917883941970986,1.2926998265942737
0.39228364182091047,1.2925827926053273
0.3927788894447224,1.292469132728
0.3932741370685343,1.2923588430624584
0.3937693846923462,1.2922519197612912
0.3942646323161581,1.2921483590293255
0.39475987993997,1.2920481571234592
0.3952551275637819,1.2919513103524733
0.3957503751875938,1.2918578150768676
0.39624562281140574,1.291767667708683
0.3967408704352176,1.2916808647113311
0.39723611805902953,1.2915974025994337
0.39773136568284145,1.2915172779386497
0.3982266133066534,1.2914404873455136
